iteration,t_M,field,L,ell,m,part,coefficient
9792,19.125,repsi2,8,3,0,real,1.9568185960494588e-10
9792,19.125,repsi2,8,3,1,cos,1.2138495902869195e-09
9792,19.125,repsi2,8,3,1,sin,-1.0190417745747915e-09
9792,19.125,repsi2,8,3,2,cos,1.15080095453024e-09
9792,19.125,repsi2,8,3,2,sin,-3.9692513165157095e-10
9792,19.125,repsi2,8,3,3,cos,1.201182708854276e-09
9792,19.125,repsi2,8,3,3,sin,-4.69498856459083e-10
9792,19.125,repsi2,8,4,0,real,-0.4045562417951381
9792,19.125,repsi2,8,4,1,cos,6.405380115204196e-10
9792,19.125,repsi2,8,4,1,sin,-1.1360390891890226e-09
9792,19.125,repsi2,8,4,2,cos,0.3503950301192233
9792,19.125,repsi2,8,4,2,sin,0.35882433512579726
9792,19.125,repsi2,8,4,3,cos,1.2109230423940076e-09
9792,19.125,repsi2,8,4,3,sin,-1.3523485525857026e-09
9792,19.125,repsi2,8,4,4,cos,0.1404621395228757
9792,19.125,repsi2,8,4,4,sin,-0.27239280265167004
9792,19.125,repsi2,8,5,0,real,-1.7381475789918222e-09
9792,19.125,repsi2,8,5,1,cos,-9.33352661976715e-10
9792,19.125,repsi2,8,5,1,sin,2.2139512597350863e-10
9792,19.125,repsi2,8,5,2,cos,-4.1331636507421776e-10
9792,19.125,repsi2,8,5,2,sin,-2.170277574352949e-09
9792,19.125,repsi2,8,5,3,cos,-4.0916980741101394e-10
9792,19.125,repsi2,8,5,3,sin,-2.2385902732208196e-09
9792,19.125,repsi2,8,5,4,cos,-3.968646591911984e-12
9792,19.125,repsi2,8,5,4,sin,-2.4065275912067967e-09
9792,19.125,repsi2,8,5,5,cos,-7.206935679527916e-10
9792,19.125,repsi2,8,5,5,sin,-1.5438713376996605e-09
9792,19.125,repsi2,8,6,0,real,0.13796104828921343
9792,19.125,repsi2,8,6,1,cos,-2.1629966049735655e-09
9792,19.125,repsi2,8,6,1,sin,1.9248270501082392e-09
9792,19.125,repsi2,8,6,2,cos,-0.13201068270907285
9792,19.125,repsi2,8,6,2,sin,-0.0962607138937508
9792,19.125,repsi2,8,6,3,cos,-2.0734810660442103e-09
9792,19.125,repsi2,8,6,3,sin,-1.8938084195730277e-09
9792,19.125,repsi2,8,6,4,cos,0.02077402201747068
9792,19.125,repsi2,8,6,4,sin,0.09983438165218966
9792,19.125,repsi2,8,6,5,cos,-1.899153405338864e-09
9792,19.125,repsi2,8,6,5,sin,-2.2755275358802825e-09
9792,19.125,repsi2,8,6,6,cos,0.05680365272216087
9792,19.125,repsi2,8,6,6,sin,-0.048665654977112664
9792,19.125,repsi2,8,7,0,real,1.5855213552392732e-09
9792,19.125,repsi2,8,7,1,cos,-1.7002651494309358e-09
9792,19.125,repsi2,8,7,1,sin,2.4991771461659723e-09
9792,19.125,repsi2,8,7,2,cos,-4.385839680255861e-10
9792,19.125,repsi2,8,7,2,sin,2.74122642307203e-09
9792,19.125,repsi2,8,7,3,cos,-2.245592802135074e-09
9792,19.125,repsi2,8,7,3,sin,1.9563599031784465e-10
9792,19.125,repsi2,8,7,4,cos,-3.1363602103748117e-09
9792,19.125,repsi2,8,7,4,sin,2.8565666780784593e-10
9792,19.125,repsi2,8,7,5,cos,-2.7597159435708586e-09
9792,19.125,repsi2,8,7,5,sin,-3.4374955694958277e-10
9792,19.125,repsi2,8,7,6,cos,-2.6425754551164665e-09
9792,19.125,repsi2,8,7,6,sin,1.5441235911976305e-10
9792,19.125,repsi2,8,7,7,cos,-1.1034795299549486e-09
9792,19.125,repsi2,8,7,7,sin,7.771419994074408e-10
9792,19.125,repsi2,8,8,0,real,-0.07003060448892305
9792,19.125,repsi2,8,8,1,cos,7.563409829263335e-10
9792,19.125,repsi2,8,8,1,sin,4.2315677488581746e-11
9792,19.125,repsi2,8,8,2,cos,0.08071297524584743
9792,19.125,repsi2,8,8,2,sin,0.03287617354404353
9792,19.125,repsi2,8,8,3,cos,4.6146307193756057e-10
9792,19.125,repsi2,8,8,3,sin,2.249314781870395e-09
9792,19.125,repsi2,8,8,4,cos,-0.04773560068204996
9792,19.125,repsi2,8,8,4,sin,-0.03682678488385641
9792,19.125,repsi2,8,8,5,cos,-2.654649195520738e-09
9792,19.125,repsi2,8,8,5,sin,2.0429173953025247e-09
9792,19.125,repsi2,8,8,6,cos,0.015790593510139297
9792,19.125,repsi2,8,8,6,sin,0.02968947900601026
9792,19.125,repsi2,8,8,7,cos,-2.017193747379676e-09
9792,19.125,repsi2,8,8,7,sin,2.0913212984246512e-09
9792,19.125,repsi2,8,8,8,cos,0.03512474803910515
9792,19.125,repsi2,8,8,8,sin,-0.01777477615338991
9792,19.125,impsi2,8,0,0,real,-3.19048263400138e-10
9792,19.125,impsi2,8,1,0,real,0.9219972331623172
9792,19.125,impsi2,8,1,1,cos,-2.4288086703841014e-10
9792,19.125,impsi2,8,1,1,sin,6.645370054717927e-10
9792,19.125,impsi2,8,2,0,real,6.324831871471544e-10
9792,19.125,impsi2,8,2,1,cos,1.0367426100994236e-10
9792,19.125,impsi2,8,2,1,sin,3.819757524716459e-10
9792,19.125,impsi2,8,2,2,cos,5.75196242799281e-10
9792,19.125,impsi2,8,2,2,sin,7.770681781924702e-10
9792,19.125,impsi2,8,3,0,real,-0.06452304521418607
9792,19.125,impsi2,8,3,1,cos,7.498800693571595e-10
9792,19.125,impsi2,8,3,1,sin,-6.169077617309177e-10
9792,19.125,impsi2,8,3,2,cos,0.09489437042651921
9792,19.125,impsi2,8,3,2,sin,-0.1080796764919851
9792,19.125,impsi2,8,3,3,cos,1.1890015618864808e-09
9792,19.125,impsi2,8,3,3,sin,3.864502952354568e-11
9792,19.125,impsi2,8,4,0,real,-4.286872982805476e-10
9792,19.125,impsi2,8,4,1,cos,7.845010584482974e-10
9792,19.125,impsi2,8,4,1,sin,-1.12529199500222e-09
9792,19.125,impsi2,8,4,2,cos,4.2668962807468347e-10
9792,19.125,impsi2,8,4,2,sin,-8.729471468599259e-10
9792,19.125,impsi2,8,4,3,cos,1.3700774820213368e-09
9792,19.125,impsi2,8,4,3,sin,-3.904973150392621e-10
9792,19.125,impsi2,8,4,4,cos,9.256555227182828e-10
9792,19.125,impsi2,8,4,4,sin,-9.853717286567587e-10
9792,19.125,impsi2,8,5,0,real,0.06089074860192857
9792,19.125,impsi2,8,5,1,cos,-2.119208281081697e-10
9792,19.125,impsi2,8,5,1,sin,-2.8251995187744683e-10
9792,19.125,impsi2,8,5,2,cos,-0.08790685380706167
9792,19.125,impsi2,8,5,2,sin,0.0016982319740306423
9792,19.125,impsi2,8,5,3,cos,1.1000561572771517e-10
9792,19.125,impsi2,8,5,3,sin,-1.1815447613361396e-09
9792,19.125,impsi2,8,5,4,cos,0.07602422526327289
9792,19.125,impsi2,8,5,4,sin,0.024996348854059186
9792,19.125,impsi2,8,5,5,cos,-2.289420458767566e-10
9792,19.125,impsi2,8,5,5,sin,-1.3877385074412274e-09
9792,19.125,impsi2,8,6,0,real,-8.376521837272222e-10
9792,19.125,impsi2,8,6,1,cos,-1.4019113578345177e-09
9792,19.125,impsi2,8,6,1,sin,1.2387488582642214e-09
9792,19.125,impsi2,8,6,2,cos,-7.143796804109925e-10
9792,19.125,impsi2,8,6,2,sin,-8.225999321813393e-10
9792,19.125,impsi2,8,6,3,cos,-1.5070674430628372e-09
9792,19.125,impsi2,8,6,3,sin,-1.38201654807657e-09
9792,19.125,impsi2,8,6,4,cos,-4.934547215285079e-10
9792,19.125,impsi2,8,6,4,sin,-1.5018942131628243e-09
9792,19.125,impsi2,8,6,5,cos,-7.998792600494298e-10
9792,19.125,impsi2,8,6,5,sin,-2.152633092611378e-09
9792,19.125,impsi2,8,6,6,cos,-1.2166594398621555e-09
9792,19.125,impsi2,8,6,6,sin,-8.193436987907754e-10
9792,19.125,impsi2,8,7,0,real,-0.03353595835927639
9792,19.125,impsi2,8,7,1,cos,-1.477541720917852e-09
9792,19.125,impsi2,8,7,1,sin,2.0525114620070783e-09
9792,19.125,impsi2,8,7,2,cos,0.04897551294813288
9792,19.125,impsi2,8,7,2,sin,0.011164169816345808
9792,19.125,impsi2,8,7,3,cos,-2.0208107895380856e-09
9792,19.125,impsi2,8,7,3,sin,-2.0429589964177097e-10
9792,19.125,impsi2,8,7,4,cos,-0.04526631047171398
9792,19.125,impsi2,8,7,4,sin,-0.0230101280971175
9792,19.125,impsi2,8,7,5,cos,-1.6076845757440061e-09
9792,19.125,impsi2,8,7,5,sin,-8.350947711122103e-10
9792,19.125,impsi2,8,7,6,cos,0.028939227069044518
9792,19.125,impsi2,8,7,6,sin,0.02414635668692941
9792,19.125,impsi2,8,7,7,cos,-9.724577601510909e-10
9792,19.125,impsi2,8,7,7,sin,4.247752427577467e-10
9792,19.125,impsi2,8,8,0,real,2.184032676932901e-09
9792,19.125,impsi2,8,8,1,cos,9.807918019411055e-11
9792,19.125,impsi2,8,8,1,sin,5.073166400859641e-10
9792,19.125,impsi2,8,8,2,cos,4.98099284040876e-10
9792,19.125,impsi2,8,8,2,sin,2.9863500144999833e-09
9792,19.125,impsi2,8,8,3,cos,-1.6271921570581993e-10
9792,19.125,impsi2,8,8,3,sin,1.2336694096837242e-09
9792,19.125,impsi2,8,8,4,cos,-2.1113063519706543e-09
9792,19.125,impsi2,8,8,4,sin,1.4495109001977369e-09
9792,19.125,impsi2,8,8,5,cos,-1.7302958926768142e-09
9792,19.125,impsi2,8,8,5,sin,1.138625707608476e-09
9792,19.125,impsi2,8,8,6,cos,-2.2509056701869312e-09
9792,19.125,impsi2,8,8,6,sin,4.0182877858452315e-10
9792,19.125,impsi2,8,8,7,cos,-1.8753176095342994e-09
9792,19.125,impsi2,8,8,7,sin,1.1914785894018287e-09
9792,19.125,impsi2,8,8,8,cos,-3.70619035461317e-10
9792,19.125,impsi2,8,8,8,sin,9.829924096926845e-10
9792,19.125,abs_npsigma,8,0,0,real,0.9295850273111066
9792,19.125,abs_npsigma,8,1,0,real,1.7775487193283368e-09
9792,19.125,abs_npsigma,8,1,1,cos,-8.87598876342377e-10
9792,19.125,abs_npsigma,8,1,1,sin,-4.5973311268987516e-10
9792,19.125,abs_npsigma,8,2,0,real,0.41735099423574207
9792,19.125,abs_npsigma,8,2,1,cos,3.8172599803321106e-10
9792,19.125,abs_npsigma,8,2,1,sin,-3.184570662728703e-09
9792,19.125,abs_npsigma,8,2,2,cos,-0.08506259470962332
9792,19.125,abs_npsigma,8,2,2,sin,-0.18664233945308656
9792,19.125,abs_npsigma,8,3,0,real,1.3547679644787536e-10
9792,19.125,abs_npsigma,8,3,1,cos,2.4684845001399225e-09
9792,19.125,abs_npsigma,8,3,1,sin,-5.637386606138772e-09
9792,19.125,abs_npsigma,8,3,2,cos,-3.838539347489345e-09
9792,19.125,abs_npsigma,8,3,2,sin,-1.5451294549384542e-09
9792,19.125,abs_npsigma,8,3,3,cos,9.709284522207984e-10
9792,19.125,abs_npsigma,8,3,3,sin,2.4519212424300996e-09
9792,19.125,abs_npsigma,8,4,0,real,-0.05199733206002212
9792,19.125,abs_npsigma,8,4,1,cos,2.1399279778733238e-09
9792,19.125,abs_npsigma,8,4,1,sin,-3.0366430793515864e-09
9792,19.125,abs_npsigma,8,4,2,cos,0.012132791803666883
9792,19.125,abs_npsigma,8,4,2,sin,0.0070699509841814535
9792,19.125,abs_npsigma,8,4,3,cos,-3.4708536600369655e-09
9792,19.125,abs_npsigma,8,4,3,sin,3.4488570263557783e-09
9792,19.125,abs_npsigma,8,4,4,cos,-0.03985509290844094
9792,19.125,abs_npsigma,8,4,4,sin,-0.0026168600613550447
9792,19.125,abs_npsigma,8,5,0,real,-5.730236925585719e-09
9792,19.125,abs_npsigma,8,5,1,cos,-1.5888868007754575e-09
9792,19.125,abs_npsigma,8,5,1,sin,4.589126116619148e-09
9792,19.125,abs_npsigma,8,5,2,cos,-4.5128930459953625e-09
9792,19.125,abs_npsigma,8,5,2,sin,-6.5345429895022e-09
9792,19.125,abs_npsigma,8,5,3,cos,-1.040034013251312e-08
9792,19.125,abs_npsigma,8,5,3,sin,3.058572155961725e-09
9792,19.125,abs_npsigma,8,5,4,cos,2.5719757434927715e-09
9792,19.125,abs_npsigma,8,5,4,sin,4.050904664366358e-09
9792,19.125,abs_npsigma,8,5,5,cos,1.7167364278330164e-09
9792,19.125,abs_npsigma,8,5,5,sin,-3.941342179110535e-09
9792,19.125,abs_npsigma,8,6,0,real,0.009471311149375916
9792,19.125,abs_npsigma,8,6,1,cos,-4.737840299473767e-09
9792,19.125,abs_npsigma,8,6,1,sin,1.0287131800373016e-08
9792,19.125,abs_npsigma,8,6,2,cos,0.0020922684875020574
9792,19.125,abs_npsigma,8,6,2,sin,0.003910604845943235
9792,19.125,abs_npsigma,8,6,3,cos,-1.3218574618949815e-08
9792,19.125,abs_npsigma,8,6,3,sin,1.0036867004561186e-09
9792,19.125,abs_npsigma,8,6,4,cos,0.007483871245589007
9792,19.125,abs_npsigma,8,6,4,sin,-0.012042659052533235
9792,19.125,abs_npsigma,8,6,5,cos,5.226014493007157e-09
9792,19.125,abs_npsigma,8,6,5,sin,-1.1243780838486372e-09
9792,19.125,abs_npsigma,8,6,6,cos,-0.00392752929652666
9792,19.125,abs_npsigma,8,6,6,sin,0.002722833621654503
9792,19.125,abs_npsigma,8,7,0,real,7.476986564058387e-09
9792,19.125,abs_npsigma,8,7,1,cos,-1.6979206808175485e-09
9792,19.125,abs_npsigma,8,7,1,sin,5.960217520368366e-09
9792,19.125,abs_npsigma,8,7,2,cos,8.079704078397176e-09
9792,19.125,abs_npsigma,8,7,2,sin,9.281221164850846e-09
9792,19.125,abs_npsigma,8,7,3,cos,-3.45566006944287e-09
9792,19.125,abs_npsigma,8,7,3,sin,1.6951311101868517e-09
9792,19.125,abs_npsigma,8,7,4,cos,-4.384659054888426e-09
9792,19.125,abs_npsigma,8,7,4,sin,1.4849324598691397e-08
9792,19.125,abs_npsigma,8,7,5,cos,6.691501521258842e-09
9792,19.125,abs_npsigma,8,7,5,sin,5.6069455529232995e-09
9792,19.125,abs_npsigma,8,7,6,cos,-2.019258093632209e-09
9792,19.125,abs_npsigma,8,7,6,sin,-3.4846613514909284e-09
9792,19.125,abs_npsigma,8,7,7,cos,-4.326881796753602e-09
9792,19.125,abs_npsigma,8,7,7,sin,1.374131756339404e-09
9792,19.125,abs_npsigma,8,8,0,real,-0.00510612598887943
9792,19.125,abs_npsigma,8,8,1,cos,3.904436274401908e-09
9792,19.125,abs_npsigma,8,8,1,sin,-6.434852969428636e-09
9792,19.125,abs_npsigma,8,8,2,cos,0.0006468713240316899
9792,19.125,abs_npsigma,8,8,2,sin,-0.001847808048975832
9792,19.125,abs_npsigma,8,8,3,cos,1.152093791041372e-08
9792,19.125,abs_npsigma,8,8,3,sin,-1.1405406096290632e-09
9792,19.125,abs_npsigma,8,8,4,cos,-0.0039114062175075424
9792,19.125,abs_npsigma,8,8,4,sin,0.006920219293050114
9792,19.125,abs_npsigma,8,8,5,cos,1.1279914071410792e-08
9792,19.125,abs_npsigma,8,8,5,sin,1.547219825826315e-08
9792,19.125,abs_npsigma,8,8,6,cos,0.0017284546156435161
9792,19.125,abs_npsigma,8,8,6,sin,-0.004775325685010402
9792,19.125,abs_npsigma,8,8,7,cos,-5.691358117846843e-09
9792,19.125,abs_npsigma,8,8,7,sin,1.2262139359589053e-11
9792,19.125,abs_npsigma,8,8,8,cos,-0.0007367142130267612
9792,19.125,abs_npsigma,8,8,8,sin,0.009833817439036835
9824,19.1875,repsi2,2,0,0,real,-2.23731822742854
9824,19.1875,repsi2,2,1,0,real,4.306022205469162e-10
9824,19.1875,repsi2,2,1,1,cos,1.1276306131732345e-10
9824,19.1875,repsi2,2,1,1,sin,1.5434265160099711e-10
9824,19.1875,repsi2,2,2,0,real,1.9253962587160198
9824,19.1875,repsi2,2,2,1,cos,5.098337101924342e-10
9824,19.1875,repsi2,2,2,1,sin,-2.59900118730375e-10
9824,19.1875,repsi2,2,2,2,cos,-1.25355353319292
9824,19.1875,repsi2,2,2,2,sin,-1.4174712374897138
9824,19.1875,impsi2,2,0,0,real,-1.8999372969234677e-10
9824,19.1875,impsi2,2,1,0,real,0.9823331541621484
9824,19.1875,impsi2,2,1,1,cos,-9.074054653632428e-11
9824,19.1875,impsi2,2,1,1,sin,3.6102190466818753e-10
9824,19.1875,impsi2,2,2,0,real,5.80286115236146e-10
9824,19.1875,impsi2,2,2,1,cos,1.232269796673103e-10
9824,19.1875,impsi2,2,2,1,sin,1.2612954614627996e-10
9824,19.1875,impsi2,2,2,2,cos,4.2659792212452835e-10
9824,19.1875,impsi2,2,2,2,sin,3.843739533023279e-10
9824,19.1875,abs_npsigma,2,0,0,real,0.9164305769580766
9824,19.1875,abs_npsigma,2,1,0,real,5.16277520734576e-10
9824,19.1875,abs_npsigma,2,1,1,cos,-4.5085768360461233e-10
9824,19.1875,abs_npsigma,2,1,1,sin,3.578936999945466e-10
9824,19.1875,abs_npsigma,2,2,0,real,0.428280954250127
9824,19.1875,abs_npsigma,2,2,1,cos,-1.3416374754605054e-10
9824,19.1875,abs_npsigma,2,2,1,sin,-1.2790701987882012e-09
9824,19.1875,abs_npsigma,2,2,2,cos,-0.09616645905491318
9824,19.1875,abs_npsigma,2,2,2,sin,-0.1749179880086694
9824,19.1875,repsi2,4,0,0,real,-2.345242695880444
9824,19.1875,repsi2,4,1,0,real,5.852145434914746e-10
9824,19.1875,repsi2,4,1,1,cos,3.38571118645943e-10
9824,19.1875,repsi2,4,1,1,sin,1.0150380555548374e-10
9824,19.1875,repsi2,4,2,0,real,1.6240983186115772
9824,19.1875,repsi2,4,2,1,cos,8.492756178232586e-10
9824,19.1875,repsi2,4,2,1,sin,-3.353029811189706e-10
9824,19.1875,repsi2,4,2,2,cos,-1.1733980486358329
9824,19.1875,repsi2,4,2,2,sin,-1.2094258940998108
9824,19.1875,repsi2,4,3,0,real,7.950788206198485e-11
9824,19.1875,repsi2,4,3,1,cos,9.812056351536923e-10
9824,19.1875,repsi2,4,3,1,sin,-1.2302193004080746e-09
9824,19.1875,repsi2,4,3,2,cos,4.932912667157408e-10
9824,19.1875,repsi2,4,3,2,sin,-6.883677828769503e-10
9824,19.1875,repsi2,4,3,3,cos,4.899865732101255e-10
9824,19.1875,repsi2,4,3,3,sin,-4.5598852951762307e-10
9824,19.1875,repsi2,4,4,0,real,-0.47801678958053717
9824,19.1875,repsi2,4,4,1,cos,5.023571941779815e-10
9824,19.1875,repsi2,4,4,1,sin,-1.0867064031419196e-09
9824,19.1875,repsi2,4,4,2,cos,0.4029039550754886
9824,19.1875,repsi2,4,4,2,sin,0.409664009265201
9824,19.1875,repsi2,4,4,3,cos,2.8176035824637e-10
9824,19.1875,repsi2,4,4,3,sin,-1.0908344974842328e-09
9824,19.1875,repsi2,4,4,4,cos,0.15657629730457245
9824,19.1875,repsi2,4,4,4,sin,-0.3069614331238088
9824,19.1875,impsi2,4,0,0,real,-2.337569421365387e-10
9824,19.1875,impsi2,4,1,0,real,0.9120464341357221
9824,19.1875,impsi2,4,1,1,cos,-1.1961086916199923e-10
9824,19.1875,impsi2,4,1,1,sin,5.074005682685169e-10
9824,19.1875,impsi2,4,2,0,real,5.68180511625139e-10
9824,19.1875,impsi2,4,2,1,cos,1.7493579061978695e-10
9824,19.1875,impsi2,4,2,1,sin,2.460087295362105e-10
9824,19.1875,impsi2,4,2,2,cos,5.194974578723947e-10
9824,19.1875,impsi2,4,2,2,sin,5.400055503564525e-10
9824,19.1875,impsi2,4,3,0,real,-0.10587927855027447
9824,19.1875,impsi2,4,3,1,cos,5.976441424697702e-10
9824,19.1875,impsi2,4,3,1,sin,-7.166389763181229e-10
9824,19.1875,impsi2,4,3,2,cos,0.1567661248934627
9824,19.1875,impsi2,4,3,2,sin,-0.10056924137629537
9824,19.1875,impsi2,4,3,3,cos,6.807801758268356e-10
9824,19.1875,impsi2,4,3,3,sin,-1.764887791588862e-10
9824,19.1875,impsi2,4,4,0,real,-4.3020953908487233e-10
9824,19.1875,impsi2,4,4,1,cos,6.304552255048214e-10
9824,19.1875,impsi2,4,4,1,sin,-1.114201025455691e-09
9824,19.1875,impsi2,4,4,2,cos,1.2538525672765853e-10
9824,19.1875,impsi2,4,4,2,sin,-8.567686375963796e-10
9824,19.1875,impsi2,4,4,3,cos,7.835955705740481e-10
9824,19.1875,impsi2,4,4,3,sin,-5.03215534519925e-10
9824,19.1875,impsi2,4,4,4,cos,3.5326149800659863e-10
9824,19.1875,impsi2,4,4,4,sin,-7.085125444456442e-10
9824,19.1875,abs_npsigma,4,0,0,real,0.9095529313141225
9824,19.1875,abs_npsigma,4,1,0,real,1.1407119138162614e-09
9824,19.1875,abs_npsigma,4,1,1,cos,-8.155037552494437e-10
9824,19.1875,abs_npsigma,4,1,1,sin,-1.156637808564425e-11
9824,19.1875,abs_npsigma,4,2,0,real,0.40839801251711616
9824,19.1875,abs_npsigma,4,2,1,cos,-4.3263136543649577e-11
9824,19.1875,abs_npsigma,4,2,1,sin,-2.329343634309837e-09
9824,19.1875,abs_npsigma,4,2,2,cos,-0.0787530020731532
9824,19.1875,abs_npsigma,4,2,2,sin,-0.1814849454664774
9824,19.1875,abs_npsigma,4,3,0,real,7.964914949674845e-11
9824,19.1875,abs_npsigma,4,3,1,cos,9.222024722157721e-10
9824,19.1875,abs_npsigma,4,3,1,sin,-3.567948836210337e-09
9824,19.1875,abs_npsigma,4,3,2,cos,-1.717767221542319e-09
9824,19.1875,abs_npsigma,4,3,2,sin,-5.4890835197473966e-11
9824,19.1875,abs_npsigma,4,3,3,cos,1.4175022148165691e-09
9824,19.1875,abs_npsigma,4,3,3,sin,5.490788910369961e-10
9824,19.1875,abs_npsigma,4,4,0,real,-0.05409125368539433
9824,19.1875,abs_npsigma,4,4,1,cos,8.629125040062699e-10
9824,19.1875,abs_npsigma,4,4,1,sin,-2.264759243338884e-09
9824,19.1875,abs_npsigma,4,4,2,cos,0.013937424350093932
9824,19.1875,abs_npsigma,4,4,2,sin,0.001564275739885931
9824,19.1875,abs_npsigma,4,4,3,cos,-5.202847210383913e-10
9824,19.1875,abs_npsigma,4,4,3,sin,1.8345526141829505e-09
9824,19.1875,abs_npsigma,4,4,4,cos,-0.03869276633997319
9824,19.1875,abs_npsigma,4,4,4,sin,-0.0014453469606225413
9824,19.1875,repsi2,6,0,0,real,-2.3426966382964873
9824,19.1875,repsi2,6,1,0,real,4.792353180960163e-10
9824,19.1875,repsi2,6,1,1,cos,2.713853350965071e-10
9824,19.1875,repsi2,6,1,1,sin,2.1384726864134122e-10
9824,19.1875,repsi2,6,2,0,real,1.6510220963210644
9824,19.1875,repsi2,6,2,1,cos,7.63704663185526e-10
9824,19.1875,repsi2,6,2,1,sin,-2.1066078737307306e-10
9824,19.1875,repsi2,6,2,2,cos,-1.188041328267221
9824,19.1875,repsi2,6,2,2,sin,-1.2276375716463106
9824,19.1875,repsi2,6,3,0,real,7.368760554265273e-11
9824,19.1875,repsi2,6,3,1,cos,1.087236219357268e-09
9824,19.1875,repsi2,6,3,1,sin,-9.822491724280526e-10
9824,19.1875,repsi2,6,3,2,cos,8.425419027153175e-10
9824,19.1875,repsi2,6,3,2,sin,-6.269987171532207e-10
9824,19.1875,repsi2,6,3,3,cos,7.764475994627497e-10
9824,19.1875,repsi2,6,3,3,sin,-4.70798740458665e-10
9824,19.1875,repsi2,6,4,0,real,-0.3871282963452424
9824,19.1875,repsi2,6,4,1,cos,5.049015686778037e-10
9824,19.1875,repsi2,6,4,1,sin,-9.060920751158405e-10
9824,19.1875,repsi2,6,4,2,cos,0.3251607729764609
9824,19.1875,repsi2,6,4,2,sin,0.3558810425045282
9824,19.1875,repsi2,6,4,3,cos,6.62160195783538e-10
9824,19.1875,repsi2,6,4,3,sin,-1.2408028751597333e-09
9824,19.1875,repsi2,6,4,4,cos,0.14886836969838618
9824,19.1875,repsi2,6,4,4,sin,-0.2570029398754318
9824,19.1875,repsi2,6,5,0,real,-1.6967074035706153e-09
9824,19.1875,repsi2,6,5,1,cos,-7.647219476408173e-10
9824,19.1875,repsi2,6,5,1,sin,3.0740918459326693e-10
9824,19.1875,repsi2,6,5,2,cos,-6.701251082837287e-10
9824,19.1875,repsi2,6,5,2,sin,-1.8769828237262613e-09
9824,19.1875,repsi2,6,5,3,cos,-8.671271986568412e-10
9824,19.1875,repsi2,6,5,3,sin,-1.5170543760224105e-09
9824,19.1875,repsi2,6,5,4,cos,-3.7317535226096995e-10
9824,19.1875,repsi2,6,5,4,sin,-1.3820934561595748e-09
9824,19.1875,repsi2,6,5,5,cos,-5.509730894398878e-10
9824,19.1875,repsi2,6,5,5,sin,-7.615767310896197e-10
9824,19.1875,repsi2,6,6,0,real,0.1676356396724012
9824,19.1875,repsi2,6,6,1,cos,-1.867721675532935e-09
9824,19.1875,repsi2,6,6,1,sin,1.9749589435489173e-09
9824,19.1875,repsi2,6,6,2,cos,-0.1665544962246552
9824,19.1875,repsi2,6,6,2,sin,-0.11024263944549112
9824,19.1875,repsi2,6,6,3,cos,-2.0983629686195815e-09
9824,19.1875,repsi2,6,6,3,sin,-1.2321254089588253e-09
9824,19.1875,repsi2,6,6,4,cos,0.039210677602112234
9824,19.1875,repsi2,6,6,4,sin,0.11460767555808386
9824,19.1875,repsi2,6,6,5,cos,-1.406866662047743e-09
9824,19.1875,repsi2,6,6,5,sin,-1.0429994698013953e-09
9824,19.1875,repsi2,6,6,6,cos,0.07189575735772864
9824,19.1875,repsi2,6,6,6,sin,-0.060714847837844754
9824,19.1875,impsi2,6,0,0,real,-2.2460830879982985e-10
9824,19.1875,impsi2,6,1,0,real,0.9289530994332038
9824,19.1875,impsi2,6,1,1,cos,-1.6792002218487469e-10
9824,19.1875,impsi2,6,1,1,sin,5.130503669656118e-10
9824,19.1875,impsi2,6,2,0,real,5.450270041769564e-10
9824,19.1875,impsi2,6,2,1,cos,1.4117152178447013e-10
9824,19.1875,impsi2,6,2,1,sin,2.4972187985040696e-10
9824,19.1875,impsi2,6,2,2,cos,4.614169733454531e-10
9824,19.1875,impsi2,6,2,2,sin,6.037109048936224e-10
9824,19.1875,impsi2,6,3,0,real,-0.0613580871399007
9824,19.1875,impsi2,6,3,1,cos,6.914977272766507e-10
9824,19.1875,impsi2,6,3,1,sin,-6.092757462958185e-10
9824,19.1875,impsi2,6,3,2,cos,0.0938815740406119
9824,19.1875,impsi2,6,3,2,sin,-0.09682370117826977
9824,19.1875,impsi2,6,3,3,cos,9.040992981577173e-10
9824,19.1875,impsi2,6,3,3,sin,-3.808005630971692e-11
9824,19.1875,impsi2,6,4,0,real,-4.3578350988175163e-10
9824,19.1875,impsi2,6,4,1,cos,6.707868464822932e-10
9824,19.1875,impsi2,6,4,1,sin,-9.596492910953369e-10
9824,19.1875,impsi2,6,4,2,cos,3.211965309528674e-10
9824,19.1875,impsi2,6,4,2,sin,-8.854652265267132e-10
9824,19.1875,impsi2,6,4,3,cos,9.94618360641659e-10
9824,19.1875,impsi2,6,4,3,sin,-4.1346894325635174e-10
9824,19.1875,impsi2,6,4,4,cos,6.582408274498984e-10
9824,19.1875,impsi2,6,4,4,sin,-8.037216155653913e-10
9824,19.1875,impsi2,6,5,0,real,0.07762623977005674
9824,19.1875,impsi2,6,5,1,cos,-1.7098133412246677e-10
